"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Third wave ska","http://dbpedia.org/resource/Third_wave_ska","Singing","http://dbpedia.org/resource/Singing"
"Milt Herth","http://dbpedia.org/resource/Milt_Herth","Jazz","http://dbpedia.org/resource/Jazz","Hammond organ","http://dbpedia.org/resource/Hammond_organ"
"Milt Herth","http://dbpedia.org/resource/Milt_Herth","Jazz","http://dbpedia.org/resource/Jazz","Organ (music)","http://dbpedia.org/resource/Organ_(music)"
"Miss La-Vell, Miss Lavelle White","http://dbpedia.org/resource/Lavelle_White","Electric blues","http://dbpedia.org/resource/Electric_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Miss La-Vell, Miss Lavelle White","http://dbpedia.org/resource/Lavelle_White","Soul blues","http://dbpedia.org/resource/Soul_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Miss La-Vell, Miss Lavelle White","http://dbpedia.org/resource/Lavelle_White","Texas blues","http://dbpedia.org/resource/Texas_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","Detroit techno","http://dbpedia.org/resource/Detroit_techno","E-mu SP-1200","http://dbpedia.org/resource/E-mu_SP-1200"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","Detroit techno","http://dbpedia.org/resource/Detroit_techno","Music Production Center","http://dbpedia.org/resource/Music_Production_Center"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","Detroit techno","http://dbpedia.org/resource/Detroit_techno","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","House music","http://dbpedia.org/resource/House_music","E-mu SP-1200","http://dbpedia.org/resource/E-mu_SP-1200"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","House music","http://dbpedia.org/resource/House_music","Music Production Center","http://dbpedia.org/resource/Music_Production_Center"
"Moody, KDJ, J.A.N.","http://dbpedia.org/resource/Moodymann","House music","http://dbpedia.org/resource/House_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Mr. G","http://dbpedia.org/resource/Joe_August_(musician)","Louisiana blues","http://dbpedia.org/resource/Louisiana_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Mr. G","http://dbpedia.org/resource/Joe_August_(musician)","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Mr. Google Eyes","http://dbpedia.org/resource/Joe_August_(musician)","Louisiana blues","http://dbpedia.org/resource/Louisiana_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Mr. Google Eyes","http://dbpedia.org/resource/Joe_August_(musician)","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Mr. Showmanship","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Baldwin Piano","http://dbpedia.org/resource/Baldwin_Piano"
"Mr. Showmanship","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Piano","http://dbpedia.org/resource/Piano"
"Mr. Showmanship","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Guitar","http://dbpedia.org/resource/Guitar"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Piano","http://dbpedia.org/resource/Piano"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Synthesizer","http://dbpedia.org/resource/Synthesizer"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Percussion","http://dbpedia.org/resource/Percussion"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Jazz music","http://dbpedia.org/resource/Jazz_music","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Post-disco","http://dbpedia.org/resource/Post-disco","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","R&B","http://dbpedia.org/resource/R&B","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Electro (music)","http://dbpedia.org/resource/Electro_(music)","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Funk music","http://dbpedia.org/resource/Funk_music","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Soul music","http://dbpedia.org/resource/Soul_music","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Smooth soul","http://dbpedia.org/resource/Smooth_soul","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Singing","http://dbpedia.org/resource/Singing"
"Mtume","http://dbpedia.org/resource/James_Mtume","Quiet storm","http://dbpedia.org/resource/Quiet_storm","Sampling (music)","http://dbpedia.org/resource/Sampling_(music)"
"New York Oil","http://dbpedia.org/resource/NYOIL","Political hip hop","http://dbpedia.org/resource/Political_hip_hop","Rapping","http://dbpedia.org/resource/Rapping"
"New York Oil","http://dbpedia.org/resource/NYOIL","Alternative hip hop","http://dbpedia.org/resource/Alternative_hip_hop","Rapping","http://dbpedia.org/resource/Rapping"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Pop music","http://dbpedia.org/resource/Pop_music","Piano","http://dbpedia.org/resource/Piano"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Pop music","http://dbpedia.org/resource/Pop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Piano","http://dbpedia.org/resource/Piano"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Vocals","http://dbpedia.org/resource/Vocals"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Piano","http://dbpedia.org/resource/Piano"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Nic Nac","http://dbpedia.org/resource/Nic_Nac","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"NickyKay","http://dbpedia.org/resource/Nick_Curran","Rockabilly","http://dbpedia.org/resource/Rockabilly","Drums","http://dbpedia.org/resource/Drums"
"NickyKay","http://dbpedia.org/resource/Nick_Curran","Rockabilly","http://dbpedia.org/resource/Rockabilly","Guitar","http://dbpedia.org/resource/Guitar"
"NickyKay","http://dbpedia.org/resource/Nick_Curran","Rockabilly","http://dbpedia.org/resource/Rockabilly","Singing","http://dbpedia.org/resource/Singing"
