"city","city__URI","city_misspelled","city_misspelled__URI","state","state__URI"
"North Platte","http://dbpedia.org/resource/North_Platte,_Nebraska","North Plate","http://dbpedia.org/resource/North_Platte,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"North Tonawanda","http://dbpedia.org/resource/North_Tonawanda,_New_York","North Tonwanda","http://dbpedia.org/resource/North_Tonawanda,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Northammpton","http://dbpedia.org/resource/Northampton,_Massachusetts","Northhampton","http://dbpedia.org/resource/Northampton,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Northampton","http://dbpedia.org/resource/Northampton,_Massachusetts","Northhamptown","http://dbpedia.org/resource/Northampton,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Northfield","http://dbpedia.org/resource/Northfield,_Minnesota","Northfeild","http://dbpedia.org/resource/Northfield,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Norwichh","http://dbpedia.org/resource/Norwich,_Connecticut","Norwhich","http://dbpedia.org/resource/Norwich,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Norwich","http://dbpedia.org/resource/Norwich,_Connecticut","Norwitch","http://dbpedia.org/resource/Norwich,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"O'Fallonn","http://dbpedia.org/resource/O'Fallon,_Missouri","O'Fallen","http://dbpedia.org/resource/O'Fallon,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"O'Fallonn","http://dbpedia.org/resource/O'Fallon,_Missouri","Ofallen","http://dbpedia.org/resource/O'Fallon,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"O'Neilll","http://dbpedia.org/resource/O'Neill,_Nebraska","O'Neil","http://dbpedia.org/resource/O'Neill,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"O'Neilll","http://dbpedia.org/resource/O'Neill,_Nebraska","Oneil","http://dbpedia.org/resource/O'Neill,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Oak Ridgge","http://dbpedia.org/resource/Oak_Ridge,_Tennessee","Oak Rigde","http://dbpedia.org/resource/Oak_Ridge,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Oaakland","http://dbpedia.org/resource/Oakland,_Nebraska","Okeland","http://dbpedia.org/resource/Oakland,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Oceean City","http://dbpedia.org/resource/Ocean_City,_New_Jersey","Ocaen City","http://dbpedia.org/resource/Ocean_City,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Ocoee","http://dbpedia.org/resource/Ocoee,_Florida","Ocoei","http://dbpedia.org/resource/Ocoee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Ocoee","http://dbpedia.org/resource/Ocoee,_Florida","Ocooe","http://dbpedia.org/resource/Ocoee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Ocoee","http://dbpedia.org/resource/Ocoee,_Florida","Okooe","http://dbpedia.org/resource/Ocoee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Ogdensburg","http://dbpedia.org/resource/Ogdensburg,_New_York","Odgensburg","http://dbpedia.org/resource/Ogdensburg,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Ogdensburgg","http://dbpedia.org/resource/Ogdensburg,_New_York","Ogdensberg","http://dbpedia.org/resource/Ogdensburg,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Okeechobeee","http://dbpedia.org/resource/Okeechobee,_Florida","Oceechobe","http://dbpedia.org/resource/Okeechobee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Okeeechobee","http://dbpedia.org/resource/Okeechobee,_Florida","Oceechobee","http://dbpedia.org/resource/Okeechobee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Okeechobee","http://dbpedia.org/resource/Okeechobee,_Florida","Okechobee","http://dbpedia.org/resource/Okeechobee,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Oklahoma Cityy","http://dbpedia.org/resource/Oklahoma_City,_Oklahoma","Oaklohoma City","http://dbpedia.org/resource/Oklahoma_City,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Oklahoma City","http://dbpedia.org/resource/Oklahoma_City,_Oklahoma","Oklaoma City","http://dbpedia.org/resource/Oklahoma_City,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Olathe","http://dbpedia.org/resource/Olathe,_Kansas","Olath","http://dbpedia.org/resource/Olathe,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Olney","http://dbpedia.org/resource/Olney,_Illinois","Alnee","http://dbpedia.org/resource/Olney,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Olneey","http://dbpedia.org/resource/Olney,_Illinois","Olnee","http://dbpedia.org/resource/Olney,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Omaaha","http://dbpedia.org/resource/Omaha,_Nebraska","Omeha","http://dbpedia.org/resource/Omaha,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Onawayy","http://dbpedia.org/resource/Onaway,_Michigan","Onrway","http://dbpedia.org/resource/Onaway,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Onawayy","http://dbpedia.org/resource/Onaway,_Michigan","Unaway","http://dbpedia.org/resource/Onaway,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Orem","http://dbpedia.org/resource/Orem,_Utah","Orim","http://dbpedia.org/resource/Orem,_Utah","Utah, UT","http://dbpedia.org/resource/Utah_(state)"
"Oremm","http://dbpedia.org/resource/Orem,_Utah","Urem","http://dbpedia.org/resource/Orem,_Utah","Utah, UT","http://dbpedia.org/resource/Utah_(state)"
"Ormond Beachh","http://dbpedia.org/resource/Ormond_Beach,_Florida","Ormend Beach","http://dbpedia.org/resource/Ormond_Beach,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Orovillee","http://dbpedia.org/resource/Oroville,_California","Orovile","http://dbpedia.org/resource/Oroville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Ouray","http://dbpedia.org/resource/Ouray,_Colorado","Owray","http://dbpedia.org/resource/Ouray,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Ouray","http://dbpedia.org/resource/Ouray,_Colorado","Uray","http://dbpedia.org/resource/Ouray,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Owensboro","http://dbpedia.org/resource/Owensboro,_Kentucky","Owensborough","http://dbpedia.org/resource/Owensboro,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Oxnard","http://dbpedia.org/resource/Oxnard,_California","Oxnerd","http://dbpedia.org/resource/Oxnard,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Ozarkk","http://dbpedia.org/resource/Ozark,_Alabama","Osark","http://dbpedia.org/resource/Ozark,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Pacificaa","http://dbpedia.org/resource/Pacifica,_California","Pacifika","http://dbpedia.org/resource/Pacifica,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Pacifica","http://dbpedia.org/resource/Pacifica,_California","Paecifica","http://dbpedia.org/resource/Pacifica,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Paducahh","http://dbpedia.org/resource/Paducah,_Kentucky","Padukah","http://dbpedia.org/resource/Paducah,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Palisade","http://dbpedia.org/resource/Palisade,_Colorado","Palicade","http://dbpedia.org/resource/Palisade,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Palm Springs","http://dbpedia.org/resource/Palm_Springs,_California","Plam Springs","http://dbpedia.org/resource/Palm_Springs,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Panama City Beach","http://dbpedia.org/resource/Panama_City_Beach,_Florida","Pamama Beach","http://dbpedia.org/resource/Panama_City_Beach,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Panama City Beach","http://dbpedia.org/resource/Panama_City_Beach,_Florida","Pananma Beach","http://dbpedia.org/resource/Panama_City_Beach,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Parsons","http://dbpedia.org/resource/Parsons,_Kansas","Parsins","http://dbpedia.org/resource/Parsons,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Pasadena","http://dbpedia.org/resource/Pasadena,_California","Paesadena","http://dbpedia.org/resource/Pasadena,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Pasadena","http://dbpedia.org/resource/Pasadena,_California","Pasedena","http://dbpedia.org/resource/Pasadena,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Patersonn","http://dbpedia.org/resource/Paterson,_New_Jersey","Patarson","http://dbpedia.org/resource/Paterson,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Pawtucket","http://dbpedia.org/resource/Pawtucket,_Rhode_Island","Pautucket","http://dbpedia.org/resource/Pawtucket,_Rhode_Island","Rhode Island, RI","http://dbpedia.org/resource/Rhode_Island_(state)"
"Peabodyy","http://dbpedia.org/resource/Peabody,_Massachusetts","Peebody","http://dbpedia.org/resource/Peabody,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Pearsonville","http://dbpedia.org/resource/Pearsonville,_California","Pearsonvile","http://dbpedia.org/resource/Pearsonville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Pearsoonville","http://dbpedia.org/resource/Pearsonville,_California","Personville","http://dbpedia.org/resource/Pearsonville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Pensacola","http://dbpedia.org/resource/Pensacola,_Florida","Pensecola","http://dbpedia.org/resource/Pensacola,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Pensacola","http://dbpedia.org/resource/Pensacola,_Florida","Pensicola","http://dbpedia.org/resource/Pensacola,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Peoriaa","http://dbpedia.org/resource/Peoria,_Illinois","Peeoria","http://dbpedia.org/resource/Peoria,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Peoriaa","http://dbpedia.org/resource/Peoria,_Illinois","Peorhia","http://dbpedia.org/resource/Peoria,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Perth Amboyy","http://dbpedia.org/resource/Perth_Amboy,_New_Jersey","Pert Amboy","http://dbpedia.org/resource/Perth_Amboy,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Perth Amboy","http://dbpedia.org/resource/Perth_Amboy,_New_Jersey","Perth Amboi","http://dbpedia.org/resource/Perth_Amboy,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Peeru","http://dbpedia.org/resource/Peru,_Indiana","Peruu","http://dbpedia.org/resource/Peru,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Petersburg","http://dbpedia.org/resource/Petersburg,_West_Virginia","Petersberg","http://dbpedia.org/resource/Petersburg,_West_Virginia","West Virginia, WV","http://dbpedia.org/resource/West_Virginia_(state)"
"Phelpss","http://dbpedia.org/resource/Phelps,_New_York","Felps","http://dbpedia.org/resource/Phelps,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Philadelphia","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Philedelphia","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Philadelphia","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Philidelphia","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Philadelphiaa","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Piladelphia","http://dbpedia.org/resource/Philadelphia,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Phoeenix","http://dbpedia.org/resource/Phoenix,_Arizona","Fenix","http://dbpedia.org/resource/Phoenix,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Phoenix","http://dbpedia.org/resource/Phoenix,_Arizona","Phenix","http://dbpedia.org/resource/Phoenix,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Phoenixx","http://dbpedia.org/resource/Phoenix,_Arizona","Pheonix","http://dbpedia.org/resource/Phoenix,_Arizona","Arizona, AZ","http://dbpedia.org/resource/Arizona_(state)"
"Pikeville","http://dbpedia.org/resource/Pikeville,_Kentucky","Pikevile","http://dbpedia.org/resource/Pikeville,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Pinehurstt","http://dbpedia.org/resource/Pinehurst,_North_Carolina","Pinhurt","http://dbpedia.org/resource/Pinehurst,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Pitttsburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Pitsburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Pittsburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Pittburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Pittsburg","http://dbpedia.org/resource/Pittsburg,_Kansas","Pittsburgh","http://dbpedia.org/resource/Pittsburg,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Pittsburrgh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pitsberg","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Pittssburgh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pitsburg","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Pittsburghh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pitsburgh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Pittsburgh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pittsberg","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Pitttsburgh","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pittsburg","http://dbpedia.org/resource/Pittsburgh,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"Placerville","http://dbpedia.org/resource/Placerville,_California","Placervile","http://dbpedia.org/resource/Placerville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Placerville","http://dbpedia.org/resource/Placerville,_California","Plaserville","http://dbpedia.org/resource/Placerville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Plainfiield","http://dbpedia.org/resource/Plainfield,_New_Jersey","Planfeild","http://dbpedia.org/resource/Plainfield,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Plano","http://dbpedia.org/resource/Plano,_Texas","Planno","http://dbpedia.org/resource/Plano,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Plymouth","http://dbpedia.org/resource/Plymouth,_Massachusetts","Plemouth","http://dbpedia.org/resource/Plymouth,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Plymouthh","http://dbpedia.org/resource/Plymouth,_Massachusetts","Plymoth","http://dbpedia.org/resource/Plymouth,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Plymouthh","http://dbpedia.org/resource/Plymouth,_Massachusetts","Plymuth","http://dbpedia.org/resource/Plymouth,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Pocaatello","http://dbpedia.org/resource/Pocatello,_Idaho","Pocatelo","http://dbpedia.org/resource/Pocatello,_Idaho","Idaho, ID","http://dbpedia.org/resource/Idaho_(state)"
"Ponchatoula","http://dbpedia.org/resource/Ponchatoula,_Louisiana","Poncatoula","http://dbpedia.org/resource/Ponchatoula,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"Ponchatoulaa","http://dbpedia.org/resource/Ponchatoula,_Louisiana","Ponchatola","http://dbpedia.org/resource/Ponchatoula,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
