"goalkeeper","goalkeeper__URI","birthPlace","birthPlace__URI","team","team__URI","ground","ground__URI"
"Mateus Versolato Júniorr","http://dbpedia.org/resource/Mateus_Versolato_Júnior","Brazil","http://dbpedia.org/resource/Brazil","Nacional Futebol  Clube","http://dbpedia.org/resource/Nacional_Futebol_Clube","Arena da Amazônia","http://dbpedia.org/resource/Arena_da_Amazônia"
"Mehdi Asgarkhanii","http://dbpedia.org/resource/Mehdi_Asgarkhani","Iran","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Club","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehdi Eslamii","http://dbpedia.org/resource/Mehdi_Eslami","Iran","http://dbpedia.org/resource/Iran","استقلالل","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Meehdi Eslami","http://dbpedia.org/resource/Mehdi_Eslami","Irann","http://dbpedia.org/resource/Iran","Esteghlal","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehdi Eslamii","http://dbpedia.org/resource/Mehdi_Eslami","Iran","http://dbpedia.org/resource/Iran","Esteghlal Tehran Football Clubb","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Irann","http://dbpedia.org/resource/Iran","Esteghlal Tehran Football Clubb","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Meehrdad Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Irann","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Clubb","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Iran","http://dbpedia.org/resource/Iran","استقلالل","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Iraan","http://dbpedia.org/resource/Iran","EEsteghlal","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Mohammad-Hosseinii","http://dbpedia.org/resource/Mehrdad_Hosseini","Iran","http://dbpedia.org/resource/Iran","Esteghlal Tehran Football Club","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Mohammad-Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Iran","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Clubb","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Mohammad-Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","Iran","http://dbpedia.org/resource/Iran","استقلالل","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mehrdad Moohammad-Hosseini","http://dbpedia.org/resource/Mehrdad_Hosseini","IIran","http://dbpedia.org/resource/Iran","Esteghlal","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Michel Aluuzio da Cruz Alves","http://dbpedia.org/resource/Michel_Alves","BBrazil","http://dbpedia.org/resource/Brazil","Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Michel Aluzio dda Cruz Alves","http://dbpedia.org/resource/Michel_Alves","BBrazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventudee","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Michel Alves","http://dbpedia.org/resource/Michel_Alves","Brazzil","http://dbpedia.org/resource/Brazil","Juventudee","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Michhel Alves","http://dbpedia.org/resource/Michel_Alves","Brazil","http://dbpedia.org/resource/Brazil","Esporte Clube Juventude","http://dbpedia.org/resource/Esporte_Clube_Juventude","Estádio Alfredo Jaconi","http://dbpedia.org/resource/Estádio_Alfredo_Jaconi"
"Michelangelo Rampullaa","http://dbpedia.org/resource/Michelangelo_Rampulla","Italyy","http://dbpedia.org/resource/Italy","Juventus","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Michelangelo Rammpulla","http://dbpedia.org/resource/Michelangelo_Rampulla","Italyy","http://dbpedia.org/resource/Italy","Juventus Football ClubS.p.A.","http://dbpedia.org/resource/Juventus_F.C.","Juventus Stadium","http://dbpedia.org/resource/Juventus_Stadium"
"Mickaël Meirra","http://dbpedia.org/resource/Mickaël_Meira","France","http://dbpedia.org/resource/France","Benfica","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Mickaël Meira","http://dbpedia.org/resource/Mickaël_Meira","Francee","http://dbpedia.org/resource/France","Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Mickaël Meiraa","http://dbpedia.org/resource/Mickaël_Meira","Francee","http://dbpedia.org/resource/France","Sport Lisboa e Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio do Sport Lisboa e Benfica","http://dbpedia.org/resource/Estádio_da_Luz"
"Mickaël Meiira","http://dbpedia.org/resource/Mickaël_Meira","Frrance","http://dbpedia.org/resource/France","Sport Lisboa e Benficaa","http://dbpedia.org/resource/S.L._Benfica","Estádio da Luz","http://dbpedia.org/resource/Estádio_da_Luz"
"Miguel Becerraa","http://dbpedia.org/resource/Miguel_Becerra","Mexicoo","http://dbpedia.org/resource/Mexico","Club Deportivo Guadalajara S.A.. de C.V.","http://dbpedia.org/resource/C.D._Guadalajara","Estadio Chivas","http://dbpedia.org/resource/Estadio_Chivas"
"Miguel Becerra Gonzalezz","http://dbpedia.org/resource/Miguel_Becerra","Mexicco","http://dbpedia.org/resource/Mexico","Clubb Deportivo Guadalajara S.A. de C.V.","http://dbpedia.org/resource/C.D._Guadalajara","Estadio Chivas","http://dbpedia.org/resource/Estadio_Chivas"
"Milad Farahani","http://dbpedia.org/resource/Milad_Farahani","Irann","http://dbpedia.org/resource/Iran","Naft TTehran Football Club","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran Stadium","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahhani","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","Naft Tehran","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahani","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","Naft Tehran Football Clubb","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahani","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","Naft Tehran","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran Stadium","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahanii","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","باشگاه فوتبال نفت تهرانن","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahani","http://dbpedia.org/resource/Milad_Farahani","Iraan","http://dbpedia.org/resource/Iran","باشگاه فوتبال نفت تهرانن","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran Stadium","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahani","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","نفت تهرانن","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran Stadium","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Milad Farahhani","http://dbpedia.org/resource/Milad_Farahani","Iran","http://dbpedia.org/resource/Iran","نفت تهران","http://dbpedia.org/resource/Naft_Tehran_F.C.","Takhti Tehran","http://dbpedia.org/resource/Takhti_Stadium_(Tehran)"
"Mirrcea Alexandru Bornescu","http://dbpedia.org/resource/Mircea_Bornescu","Romania","http://dbpedia.org/resource/Romania","Universitatea Clujj","http://dbpedia.org/resource/FC_Universitatea_Cluj","Cluj Arena","http://dbpedia.org/resource/Cluj_Arena"
"Mircea Alexanndru Bornescu","http://dbpedia.org/resource/Mircea_Bornescu","Romania","http://dbpedia.org/resource/Romania","Fotbal Club Universitateea Cluj","http://dbpedia.org/resource/FC_Universitatea_Cluj","Cluj Arena","http://dbpedia.org/resource/Cluj_Arena"
"Miircea Bornescu","http://dbpedia.org/resource/Mircea_Bornescu","Romaniaa","http://dbpedia.org/resource/Romania","Universitatea Cluj","http://dbpedia.org/resource/FC_Universitatea_Cluj","Cluj Arena","http://dbpedia.org/resource/Cluj_Arena"
"Mircea Bornescuu","http://dbpedia.org/resource/Mircea_Bornescu","Romaniaa","http://dbpedia.org/resource/Romania","Fotbal Club Universitatea Cluj","http://dbpedia.org/resource/FC_Universitatea_Cluj","Cluj Arena","http://dbpedia.org/resource/Cluj_Arena"
"Misagh Memarzadeh","http://dbpedia.org/resource/Misagh_Memarzadeh","IIran","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Cllub","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriaa","http://dbpedia.org/resource/Algeria","Mouloudia Club d'Oran","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohaamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriia","http://dbpedia.org/resource/Algeria","Moulooudia Club d'Oran","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algerria","http://dbpedia.org/resource/Algeria","Moulloudia d'Oran","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriia","http://dbpedia.org/resource/Algeria","Mouloudia d'Oran","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriaa","http://dbpedia.org/resource/Algeria","مولوددية وهران","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeria","http://dbpedia.org/resource/Algeria","مولودية وهران","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriaa","http://dbpedia.org/resource/Algeria","ننادي مولودية وهران","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohhamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeria","http://dbpedia.org/resource/Algeria","نادي مولودية وهرانن","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Hichem Mezaïrr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeria","http://dbpedia.org/resource/Algeria","USM Annaba","http://dbpedia.org/resource/USM_Annaba","Stade 19 Mai 1956","http://dbpedia.org/resource/Stade_19_Mai_1956"
"Mohamed Hichem Mezaïr","http://dbpedia.org/resource/Hichem_Mezaïr","Algeriaa","http://dbpedia.org/resource/Algeria","Union SSportive Médinat d'Annaba","http://dbpedia.org/resource/USM_Annaba","Stade 19 Mai 1956","http://dbpedia.org/resource/Stade_19_Mai_1956"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeria","http://dbpedia.org/resource/Algeria","Mouloudia Club d'Oran","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeriaa","http://dbpedia.org/resource/Algeria","Mouloudia Club d'Orann","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamanee","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeeria","http://dbpedia.org/resource/Algeria","Mouloudia d'Orann","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeriia","http://dbpedia.org/resource/Algeria","Mouloudia d'Orann","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed RReda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeria","http://dbpedia.org/resource/Algeria","مولودية وهران","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeriaa","http://dbpedia.org/resource/Algeria","مولودية وهران","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Allgeria","http://dbpedia.org/resource/Algeria","نادي مولودية وهرانن","http://dbpedia.org/resource/MC_Oran","Stade Ahmed Zabana","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohamed Reda Ouamane","http://dbpedia.org/resource/Mohamed_Reda_Ouamane","Algeria","http://dbpedia.org/resource/Algeria","نادي مولودية وهرانن","http://dbpedia.org/resource/MC_Oran","ملعب أحمد زبانة","http://dbpedia.org/resource/Stade_Ahmed_Zabana"
"Mohammad Ali Yahyavii","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","Irran","http://dbpedia.org/resource/Iran","استقلالل","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Ali Yahyavii","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","Irann","http://dbpedia.org/resource/Iran","Esteghlal","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Ali Yahyavii","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","Irran","http://dbpedia.org/resource/Iran","Esteghlal Tehran Football Club","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Ali Yahyavi Kalkhoran","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","Irann","http://dbpedia.org/resource/Iran","استقلال","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Ali Yahyavi Kalkkhoran","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","Iran","http://dbpedia.org/resource/Iran","Esteghlall","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Ali Yahyavi Kalkhoran","http://dbpedia.org/resource/Mohammad_Ali_Yahyavi","IIran","http://dbpedia.org/resource/Iran","Esteghlal Tehran Footballl Club","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Hossein Naeiji","http://dbpedia.org/resource/Mohammad_Hossein_Naeiji","Iran","http://dbpedia.org/resource/Iran","Perseepolis Tehran Football Club","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Hosseiin Naeiji","http://dbpedia.org/resource/Mohammad_Hossein_Naeiji","Irann","http://dbpedia.org/resource/Iran","Esteghlall","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad Hossein Naeijii","http://dbpedia.org/resource/Mohammad_Hossein_Naeiji","Iran","http://dbpedia.org/resource/Iran","استقلال","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad HHossein Naeiji","http://dbpedia.org/resource/Mohammad_Hossein_Naeiji","Irran","http://dbpedia.org/resource/Iran","Esteghlal Tehran Football Club","http://dbpedia.org/resource/Esteghlal_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammad-Hossein Hooshyar Hosseini","http://dbpedia.org/resource/Hossein_Hooshyar","Irann","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Club","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohammadreza Jounakizadehh","http://dbpedia.org/resource/Mohammadreza_Jounakizadeh","Irann","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Club","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mohsen Eliasi","http://dbpedia.org/resource/Mohsen_Eliasi","Iran","http://dbpedia.org/resource/Iran","Persepolis Tehran Football Clubb","http://dbpedia.org/resource/Persepolis_F.C.","Azadi Stadium","http://dbpedia.org/resource/Azadi_Stadium"
"Mokhtar Naili","http://dbpedia.org/resource/Mokhtar_Naili","Tunisia","http://dbpedia.org/resource/Tunisia","Club Africain","http://dbpedia.org/resource/Club_Africain","Stade Olympique de Radès","http://dbpedia.org/resource/Stade_Olympique_de_Radès"
"Monotosh Ghoshh","http://dbpedia.org/resource/Monotosh_Ghosh","Inndia","http://dbpedia.org/resource/India","Mohun Bagan Athletic Clubb","http://dbpedia.org/resource/Mohun_Bagan_A.C.","Vivekananda Yuva Bharati Krirangan","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Monotosh Ghosh","http://dbpedia.org/resource/Monotosh_Ghosh","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Club","http://dbpedia.org/resource/Mohun_Bagan_A.C.","সল্ট লেক স্টেডিয়াম","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Monotosh Ghoshh","http://dbpedia.org/resource/Monotosh_Ghosh","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Club","http://dbpedia.org/resource/Mohun_Bagan_A.C.","(বিবেকানন্দ যুবভারতী ক্রীড়াঙ্গন)","http://dbpedia.org/resource/Salt_Lake_Stadium"
"Moonotosh Ghosh","http://dbpedia.org/resource/Monotosh_Ghosh","Indiaa","http://dbpedia.org/resource/India","Mohun Bagan Athletic Clubb","http://dbpedia.org/resource/Mohun_Bagan_A.C.","Salt Lake Stadium","http://dbpedia.org/resource/Salt_Lake_Stadium"
